project_id,record_type,canonical_path,primary_external_ref_id,all_external_ref_ids,source_ids,rights_status,review_status,updated_at
obs-comp-cand-002680,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2680_obs-comp-cand-002680_obimd-sub-o9mnopmdba_component-candidate,obimd-sub-o9mnopmdba,obimd-sub-o9mnopmdba;obimd-main-o9mnopmdba,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002681,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2681_obs-comp-cand-002681_obimd-sub-tur8btuhld_component-candidate,obimd-sub-tur8btuhld,obimd-sub-tur8btuhld;obimd-main-tur8btuhld,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002682,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2682_obs-comp-cand-002682_obimd-sub-econ137w5q_component-candidate,obimd-sub-econ137w5q,obimd-sub-econ137w5q;obimd-main-econ137w5q,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002683,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2683_obs-comp-cand-002683_obimd-sub-murkq2p90n_component-candidate,obimd-sub-murkq2p90n,obimd-sub-murkq2p90n;obimd-main-econ137w5q,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002684,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2684_obs-comp-cand-002684_obimd-sub-a0vs6rahan_component-candidate,obimd-sub-a0vs6rahan,obimd-sub-a0vs6rahan;obimd-main-q5gaaxmql4,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002685,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2685_obs-comp-cand-002685_obimd-sub-0tvekrqwv1_component-candidate,obimd-sub-0tvekrqwv1,obimd-sub-0tvekrqwv1;obimd-main-0tvekrqwv1,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002686,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2686_obs-comp-cand-002686_obimd-sub-hoh508yntk_component-candidate,obimd-sub-hoh508yntk,obimd-sub-hoh508yntk;obimd-main-hoh508yntk,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002687,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2687_obs-comp-cand-002687_obimd-sub-f5ajf2opaf_component-candidate,obimd-sub-f5ajf2opaf,obimd-sub-f5ajf2opaf;obimd-main-f5ajf2opaf,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002688,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2688_obs-comp-cand-002688_obimd-sub-khxvl4gc8r_component-candidate,obimd-sub-khxvl4gc8r,obimd-sub-khxvl4gc8r;obimd-main-khxvl4gc8r,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002689,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2689_obs-comp-cand-002689_obimd-sub-e658trpvpa_component-candidate,obimd-sub-e658trpvpa,obimd-sub-e658trpvpa;obimd-main-e658trpvpa,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002690,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2690_obs-comp-cand-002690_obimd-sub-uoh6yyyf8h_component-candidate,obimd-sub-uoh6yyyf8h,obimd-sub-uoh6yyyf8h;obimd-main-uoh6yyyf8h,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002691,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2691_obs-comp-cand-002691_obimd-sub-ulfvn5xmgm_component-candidate,obimd-sub-ulfvn5xmgm,obimd-sub-ulfvn5xmgm;obimd-main-ulfvn5xmgm,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002692,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2692_obs-comp-cand-002692_obimd-sub-f7v2h4cqc1_component-candidate,obimd-sub-f7v2h4cqc1,obimd-sub-f7v2h4cqc1;obimd-main-f7v2h4cqc1,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
obs-comp-cand-002693,graphemic_component_candidate,corpus/003_graphemic-components/027_002601-002700_obs-comp-cand-bucket_component-candidates/2693_obs-comp-cand-002693_obimd-sub-gbq6n25ye0_component-candidate,obimd-sub-gbq6n25ye0,obimd-sub-gbq6n25ye0;obimd-main-gbq6n25ye0,src-obimd,licensed_for_repository,needs_human_component_review,2026-06-20
